Lap_Time,Driver,Track_Name,Vehicle_Name
185.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lexus GS F
184.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lexus LC 500
185.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lexus RC F
182.6,Eric Tingwall,Virginia International Raceway Grand East Course (Post 01/2014),Lexus RC F Track Edition
193.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Lexus XE30 IS350 F-Sport
200.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mazda MX-5 2.0 (Mk IV)
197.2,David Beard,Virginia International Raceway Grand East Course (Post 01/2014),Mazda MX-5 2.0 RF
167.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),McLaren 570S
162.6,Josh Jacquot,Virginia International Raceway Grand East Course (Post 01/2014),McLaren 600LT Spider
165.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),McLaren 650 S Spider
159.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),McLaren 720S
158.38,unknown,Virginia International Raceway Grand East Course (Post 01/2014),McLaren 765LT
154.9,K.C. Colwell,Virginia International Raceway Grand East Course (Post 01/2014),McLaren Senna (P15)
178.21,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes - AMG CLA 45 (C 118)
169.3,K.C. Colwell,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz AMG GT 63 S
163.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz AMG GT R
171.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz AMG GT S
179.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz C 63 AMG S
177.1,Eric Tingwall,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz C 63 AMG S Coupe
185.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz CLA 45 AMG
180.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz E 63 AMG S
179.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz SL 63 AMG
172.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mercedes-Benz SL 63 AMG (2022)
183.76,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mini John Cooper Works GP
184.44,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Mustang Ecoboost 2.3 High Per..
173.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Nissan GT-R (R35 570PS)
169.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Nissan GT-R Nismo (R35)
176.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 718 Boxster GTS
170.31,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 718 Cayman GT4
160.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 718 Cayman GT4 RS
178.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 718 Cayman S
173.4,Tony Quiroga,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 Carrera
157.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 GT2 RS (991)
167.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 GT3 
170.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 GT3 (991)
160.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 GT3 (992)
161.6,K.C. Colwell,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 GT3 RS
167.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 GT3 RS (991)
166.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 Turbo S
171.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 Turbo S (991)
162.49,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 911 Turbo S (992)
163.1,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche 918 Spyder
179.2,Tony Quiroga,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Cayenne Turbo (Mk III)
172.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Cayenne Turbo GT
174.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Cayman GT4 (981)
182.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Cayman S (981)
179.2,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Panamera Turbo (Mk II)
167.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Panamera Turbo S 
175.18,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Porsche Taycan Turbo S
169.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),SRT Viper TA
199.7,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru BRZ
192.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru BRZ (Mk II)
194.0,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru BRZ tS
191.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru WRX
191.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru WRX
190.5,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru WRX STI
183.39,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru WRX STI S209
184.9,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Subaru WRX STI Type RA
197.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Tesla Model S P85D
179.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Toyota Corolla gr MORIZO
191.8,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Toyota GR 86 (Mk II)
181.4,Eric Tingwall,Virginia International Raceway Grand East Course (Post 01/2014),Toyota Supra (Mk V 340 PS)
175.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Toyota Supra (Mk V 387 PS)
188.95,unknown,Virginia International Raceway Grand East Course (Post 01/2014),Toyota Supra SZ-R (Mk V)
194.6,unknown,Virginia International Raceway Grand East Course (Post 01/2014),VW Golf GTI (Mk VII 220 PS)
199.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),VW Golf GTI (Mk VII 230 PS)
191.4,unknown,Virginia International Raceway Grand East Course (Post 01/2014),VW Golf GTI (Mk VIII)
184.3,unknown,Virginia International Raceway Grand East Course (Post 01/2014),VW Golf R (Mk VIII)
207.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Abarth 500 (162 PS)
177.6,Mark Gillies,Virginia International Raceway Grand East Course (Pre 01/2014),Ariel Atom 3 (300 PS)
184.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi R8 4.2 FSI Quattro (Mk I)
179.5,Dave Vanderwerp,Virginia International Raceway Grand East Course (Pre 01/2014),Audi R8 V10 5.2 FSI (Mk I)
191.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi RS4 (B7)
184.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi RS5 (8T3 facelift)
190.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi S4 (B8)
194.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi S5 (8T3)
189.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi S6
184.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi TT RS
184.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi TT RS Coupe (Mk II)
188.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Audi TT-S Coupe (Mk II)
186.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW 1 Series M Coupe
193.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW 135i Coupe (E82)
193.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW 335i
190.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW 335i Coupe
193.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW 335is M Sport
185.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW M3 (E92)
185.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW M5 (F10)
190.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW M6
184.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW M6 (F13)
191.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW X5 M
191.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW Z4 M Roadster
190.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),BMW Z4 sDrive 35is
178.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),C 63 AMG Coupe Black Series
186.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),C63 AMG Coupe  Pac..
184.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),CLS 63 AMG Perfromance Package
184.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Cadillac CTS-V (Mk II)
184.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Cadillac CTS-V Coupe
178.34,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Camaro SS 1LE 
189.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Camaro SS
172.38,Aaron Link,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Camaro ZL1
177.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Camaro ZL1
200.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Cobalt SS
193.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Cobalt SS/TC
183.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette C6
181.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette C6 Z51
178.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette Grand Sport
171.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette Stingray
178.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette Z06 (C6)
165.63,Jim Mero,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette ZR1
170.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Chevrolet Corvette ZR1
173.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Corvette Z06 Z07 Package
200.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Caliber SRT4
196.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Challenger SRT-8
189.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Challenger SRT-8 392
198.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Charger SRT-8
190.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Charger SRT-8 (facelift)
181.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Viper SRT-10
177.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Viper SRT-10 (612 PS)
168.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Dodge Viper SRT-10 ACR
174.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ferrari 430 Scuderia
169.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ferrari 458 Italia
201.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Focus ST
180.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford GT (Mk I)
182.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang Boss 302 LS
193.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang GT
200.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang GT (Mk V)
188.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang GT 5.0
178.48,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang Shelby GT500
180.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang Shelby GT500
192.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Ford Mustang V6
171.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Gallardo LP 570-4 Superleggera
204.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Honda Civic SI
204.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Honda Civic Si Mugen
195.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Honda s2000 Club Racer
193.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Hyundai Genesis Coupe 3.8
197.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Infiniti G37 Coupe
188.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Jaguar XFR (Mk I)
186.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Jaguar XKR (510 PS)
182.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Jaguar XKR-S (550 PS)
197.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Jeep Grand Cherokee SRT-8
172.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),KTM X-Bow
193.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lancer Evo X MR TC-SST
185.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lexus IS F
175.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lexus LFA
189.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lotus Elise 111R
196.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lotus Elise SC
188.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lotus Evora
185.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lotus Evora S
185.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lotus Exige Cup 260
184.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Lotus Exige S
196.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mazda 3 MPS
196.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mazda 3 MPS (Mk II)
209.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mazda MX-5 2.0 (Mk III)
199.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mazda RX-8
196.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mazda RX-8 (Type RS)
186.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mercedes-Benz C 63 AMG
186.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mercedes-Benz E63 AMG
178.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mercedes-Benz SLS AMG
202.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mini Cooper S (Mk II)
198.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mini Coupé John Cooper Works
197.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mini John Cooper Works
193.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mitsubishi Lancer EVO IX
190.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mitsubishi Lancer Evo X SE
165.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mosler MT900S
169.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Mosler MT900S Photon
173.9,Mark Gillies,Virginia International Raceway Grand East Course (Pre 01/2014),Murcielago LP 670-4 SV
192.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Nissan 350Z (287 PS)
173.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Nissan GT-R (R35 530 PS)
175.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Nissan GT-R (R35)
192.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Nissan Nismo 370Z
195.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Pontiac Solstice GXP
185.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche 911 Carrera S
178.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche 911 Carrera S (991)
181.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche 911 GT3 (997)
175.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche 911 GT3 RS
185.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche 911 Turbo (997)
177.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche 911 Turbo S
184.2,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche Boxster S (981)
183.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche Boxster Spyder
183.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche Cayman R (987)
185.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche Cayman S
189.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche Cayman S (987)
180.7,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Porsche Panamera Turbo S
185.9,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Shelby GT500
187.4,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Shelby GT500
198.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Subaru BRZ
196.5,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Subaru Impreza WRX
199.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Subaru Impreza WRX STI (2.5)
193.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Subaru WRX STI sedan
205.1,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),VW Golf GTI (Mk V)
199.3,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),VW Golf GTI (Mk VI 200 HP)
194.0,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),VW Golf R (Mk VI)
201.8,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),VW Golf R32 (Mk V)
206.6,unknown,Virginia International Raceway Grand East Course (Pre 01/2014),Volvo C30 T5
